name,speciality,address,city,squidward,state,zip,lat,lng,johnStamos
FERRELL HOSPITAL COMMUNITY FOUNDATIONS,X,105 Hunt Club Court,Savannah,GA,31406,31.9914487,-81.0716535
PALM DRIVE HOSPITAL,U,939 West Beach Drive,Panama City,FL,32401,30.161671,-85.674528
MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,Q,912 Locklayer Street,Nashville,TN,37208,36.1708271,-86.7919648
MISSOURI BAPTIST HOSPITAL SULLIVAN,U,3100 Gentilly Court,Montgomery,AL,36116,32.314289,-86.243802
MORGAN COUNTY ARH HOSPITAL,T,4107 East 68th Avenue,Anchorage,AK,99507,61.15952599999999,-149.805708
HANCOCK MEDICAL CENTER,Q,2406 Lindbergh Drive,Louisville,KY,40208,38.215833,-85.775153
MEMORIAL HOSPITAL,T,7915 Depew Street,Arvada,CO,80003,39.8393109,-105.0589803
WALKER BAPTIST MEDICAL CENTER,G,3027 Badger Drive,Pleasanton,CA,94566,37.667338,-121.849663
HOWARD UNIVERSITY HOSPITAL,B,8404 South Villa Avenue,Oklahoma City,OK,73159,35.3818163,-97.5570041
OLMSTED MEDICAL CENTER,I,58 North Cove Road,Burlington,VT,05408,44.5281054,-73.2713107
JOHN C STENNIS MEMORIAL HOSPITAL,O,218 Turtle Cove,Panama City Beach,FL,32413,30.2647679,-85.957329
HOLZER MEDICAL CENTER,P,81 Seaton Place Northwest,Washington,DC,20001,38.9149499,-77.01170259999999
CJW MEDICAL CENTER,L,3959 Fairlands Drive,Pleasanton,CA,94588,37.6992001,-121.8703701
MERCY HOSPITAL SCOTT COUNTY,Y,109 East 64th Street,Savannah,GA,31405,32.0339671,-81.1054024
MONTEREY PARK HOSPITAL,F,4319 West Claremont Street,Glendale,AZ,85301,33.528782,-112.152664
ST MARY'S REGIONAL MEDICAL CENTER,U,15847 West 74th Place,Arvada,CO,80007,39.832021,-105.178337
UHHS RICHMOND HEIGHTS HOSPITAL,F,2230 Armstrong Drive,Savannah,GA,31404,32.028393,-81.07870299999999
VIRGINIA MASON MEDICAL CENTER,I,18117 Muldrow Street,Anchorage,AK,99577,61.3467503,-149.5424284
EAST TEXAS MEDICAL CENTER TRINITY,B,35 Lakewood Circle South,Manchester,CT,06040,41.754591,-72.52192000000001
GARFIELD MEMORIAL HOSPITAL,C,1010 10th Street Northeast,Washington,DC,20002,38.902992,-76.992882
MONTGOMERY HOSPITAL,H,9636 Morar Road,Panama City,FL,32409,30.324968,-85.620589
HEALTH CENTER NORTHWEST,Z,4 Marsh Haven Lane,Savannah,GA,31411,31.890955,-81.0497989
CENTRAL VALLEY GENERAL HOSPITAL,E,904 Walthour Road,Savannah,GA,31410,32.006444,-80.962711
JORDAN HOSPITAL INC,Y,15509 East 7th Circle,Aurora,CO,80011,39.728358,-104.807559
MEMORIAL HOSPITAL OF GARDENA,F,5912 North 48th Avenue,Glendale,AZ,85301,33.5231022,-112.162186
BANNER LASSEN MEDICAL CENTER,Y,6450 West Bethany Home Road,Glendale,AZ,85301,33.5242005,-112.1991369
SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,W,57 Bremer Drive,Glen Burnie,MD,21061,39.178493,-76.636529
SACRED HEART HSPTL,Y,5116 Feys Court,Louisville,KY,40216,38.16704,-85.8324894
HENDERSONVILLE MEDICAL CENTER,A,6763 Depew Street,Arvada,CO,80003,39.81939,-105.057774
WELLMONT HANCOCK COUNTY HOSPITAL,A,8820 Vaughn Road,Montgomery,AL,36117,32.337777,-86.13765590000001
KOSSUTH REGIONAL HEALTH CENTER,C,17 Stratfield Avenue,Westfield,MA,01085,42.1291269,-72.7652119
METHODIST HEALTHCARE MEMPHIS HOSPITALS,B,10891 Kamishak Bay Circle,Anchorage,AK,99515,61.122221,-149.948331
HORN MEMORIAL HOSPITAL,Z,7407 North 75th Drive,Glendale,AZ,85303,33.54394670000001,-112.2209465
BAPTIST MEDICAL CENTER - NASSAU,J,840 Inglewood Drive,West Sacramento,CA,95605,38.591235,-121.524984
PLEASANT VALLEY HOSPITAL,H,114 Middle Road,,VT,05488,44.910387,-73.1406389
UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO,M,2631 Northrup Place,Anchorage,AK,99508,61.1968802,-149.8365951
SOUTH NASSAU COMMUNITIES HOSPITAL,R,940 Ironwood Drive,Montgomery,AL,36117,32.405795,-86.19257999999999
COMMUNITY HOSPITAL SOUTH,K,2035 Ninth Street,Berkeley,CA,94710,37.8676351,-122.2938418
MIDWEST MEDICAL CENTER,O,20251 North 75th Avenue,Glendale,AZ,85308,33.6696067,-112.2196548
HABERSHAM COUNTY MEDICAL CTR,D,120 Wells Avenue,Glen Burnie,MD,21061,39.180259,-76.63452
RUSSELL REGIONAL HOSPITAL,F,981 Groton Long Point Road,Groton,CT,06340,41.320335,-72.00249459999999
LAKEWOOD HEALTH CENTER,G,1310 Riggs Street Northwest,Washington,DC,20009,38.913148,-77.030147
LAWRENCE MEDICAL CENTER,T,13426 North 54th Drive,Glendale,AZ,85304,33.607281,-112.17645
ESSENTIA HEALTH-FARGO,D,923 K Street Northeast,Washington,DC,20002,38.9022441,-76.99292109999999
GREAT PLAINS REGIONAL MEDICAL CENTER,M,1220 Crow Berry Circle,Anchorage,AK,99515,61.127501,-149.859694
SOCORRO GENERAL HOSPITAL,R,200 Pheasant Avenue,Louisville,KY,40118,38.1134628,-85.76321279999999
DOCTORS MEMORIAL HOSPITAL,I,354 North University Avenue,Fayetteville,AR,72701,36.0659848,-94.16817080000001
MOUNT CARMEL ST ANN'S HOSPITAL,M,19590 East Batavia Drive,Aurora,CO,80011,39.7420886,-104.7581149
CAVALIER COUNTY MEMORIAL HOSPITAL,U,10262 West 59th Avenue,Arvada,CO,80004,39.803718,-105.111974
PRAGUE COMMUNITY HOSPITAL,H,5788 Cane Ridge Road,Nashville,TN,37013,36.018688,-86.639803
WESTON COUNTY HEALTH SERVICES,G,6862 North 44th Avenue,Glendale,AZ,85301,33.537433,-112.153749
IROQUOIS MEMORIAL HOSPITAL,L,27 Cabbage Crossing,Savannah,GA,31411,31.92361,-81.06622899999999
CHRISTUS ST FRANCES CABRINI HOSPITAL,I,320 South Ramblin Oaks Drive,Moore,OK,73160,35.3353578,-97.4660835
NOR LEA GENERAL HOSPITAL,R,1216 West Hill Street,Louisville,KY,40210,38.227343,-85.7764254
MAIN LINE HOSPITAL LANKENAU,O,112 Walnut Street,Reading,MA,01867,42.5079719,-71.1110286
HURLEY MEDICAL CENTER,T,1607 Louisiana Avenue,Panama City,FL,32405,30.177473,-85.651614
ST MARY MEDICAL CENTER,E,7728 Twin Oaks Road,Severn,MD,21144,39.139785,-76.695032
SUTTER ROSEVILLE MEDICAL CENTER,J,222 Plymouth Street,Middleborough,MA,02346,41.928117,-70.9416075
METHODIST AMBULATORY SURGERY HOSPITAL NW,R,3 Carson Street,Chico,CA,95928,39.725125,-121.796593
CHOCTAW NATION HEALTHCARE,U,6016 Northwest 27th Street,Oklahoma City,OK,73127,35.497661,-97.62427079999999
CAPITAL HEALTH SYSTEM-FULD CAMPUS,R,25 Cliffside Drive,Manchester,CT,06042,41.79505229999999,-72.48762169999999
EFFINGHAM COUNTY HOSPITAL,R,3553 Brandywine Street Northwest,Washington,DC,20008,38.94996099999999,-77.068802
ALEXANDRIA VA MEDICAL CENTER,G,46710 Crawford Street,Fremont,CA,94539,37.4924962,-121.9246934
LONG BEACH MEMORIAL MEDICAL CENTER,Y,1211 Castine Court,Pasadena,MD,21122,39.1404092,-76.5313772
W W HASTINGS INDIAN HOSPITAL,V,207 High Street,Manchester,CT,06040,41.7691673,-72.5390458
ST JAMES MERCY HOSPITAL,G,121 Mills Run Drive,Savannah,GA,31405,32.0362719,-81.152275
WESTERN STATE HOSPITAL,Y,60 Downey Drive,Manchester,CT,06040,41.7786337,-72.5757232
WAUPUN MEM HSPTL,Q,202 Winston Road,Pasadena,MD,21122,39.155447,-76.51898790000001
AVERA DELLS AREA HOSPITAL  - CAH,D,45430 Lauri Lane,Oakhurst,CA,93644,37.34877,-119.717807
GEORGE C GRAPE COMMUNITY HOSPITAL,A,111 20th Street,Mexico Beach,FL,32456,29.94494,-85.41067799999999
MITCHELL COUNTY REGIONAL HEALTH,D,2027 North Shannon Drive,Fayetteville,AR,72703,36.0892622,-94.17333020000001
CHRIST HOSPITAL,A,2560 Michigan Court,Panama City,FL,32405,30.195109,-85.707312
MORTON COUNTY HOSPITAL,E,4438 Maine Avenue,Baldwin Park,CA,91706,34.093409,-117.959953
DOCTORS MEDICAL CENTER-SAN PABLO,D,4375 West Missouri Avenue,Glendale,AZ,85301,33.516522,-112.1549397
FRANKLIN REGIONAL HOSPITAL,F,7450 Wade Circle,Anchorage,AK,99518,61.153018,-149.906705
SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,M,11117 Stonehedge Drive,South Burlington,VT,05403,44.4369423,-73.1944951
EL CENTRO REGIONAL MEDICAL CENTER,R,11140 West 60th Avenue,Arvada,CO,80004,39.805639,-105.122694
NEW HORIZONS MEDICAL CENTER,L,3617 Menlo Court,Montgomery,AL,36116,32.307397,-86.26001099999999
CARONDELET ST JOSEPHS HOSPITAL,P,4971 Janet Court,Livermore,CA,94550,37.6841886,-121.7340865
SOUTHSIDE REGIONAL MEDICAL CENTER,E,2728 Hale Avenue,Louisville,KY,40211,38.2390813,-85.79926999999999
JENNERSVILLE REGIONAL HOSPITAL,A,4601 Reka Drive,Anchorage,AK,99508,61.20430280000001,-149.7948294
PAYNESVILLE AREA HOSPITAL,P,13417 West Marlette Court,Litchfield Park,AZ,85340,33.5272379,-112.34799
"BEAUMONT HOSPITAL, GROSSE POINTE",W,65 Clark Street,Newton,MA,02459,42.321396,-71.1995577
CASTLE MEDICAL CENTER,Z,75 Wilfred Road,Manchester,CT,06040,41.7657441,-72.5585211
CLARK MEMORIAL HOSPITAL,L,4250 North Valley Lake Drive,Fayetteville,AR,72703,36.1279064,-94.12180719999999
MT ASCUTNEY HOSPITAL,E,10914 Oak Harbor Drive,Louisville,KY,40299,38.163141,-85.553633
NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,A,275 Henry Street,Manchester,CT,06042,41.78936590000001,-72.5106079
NORTHPORT VA MEDICAL CENTER,U,8 Chestnut Street,Winchester,MA,01890,42.4448326,-71.133139
CENTRAL WASHINGTON HOSPITAL,C,8801 North 63rd Drive,Glendale,AZ,85302,33.5640804,-112.195287
PROVIDENCE HOLY CROSS MEDICAL CENTER,M,1650 Garland Avenue,Fayetteville,AR,72703,36.0845144,-94.1751065
MEMORIAL MEDICAL CTR,W,3610 Story Road,San Jose,CA,95127,37.36691,-121.804753
ST MARY MEDICAL CENTER,K,236 Alden Road,Hayward,CA,94541,37.682588,-122.112121
PRIMARY CHILDRENS MEDICAL CENTER,I,212 Holiday Circle,Savannah,GA,31419,32.025153,-81.240329
NORTH CHICAGO VA MEDICAL CENTER,J,1509 Hadley Avenue,Nashville,TN,37138,36.254631,-86.64751299999999
MERCY ST VINCENT MEDICAL CENTER,O,74 Springfield Street,Agawam,MA,01001,42.0894922,-72.6297558
CHINESE HOSPITAL,L,4840 Reservoir Road Northwest,Washington,DC,20007,38.9158933,-77.0962873
ST VINCENT'S MEDICAL CENTER,H,5110 East Shoshone Avenue,Orange,CA,92867,33.814782,-117.798075
ST ELIZABETH HOSPITAL,R,2A Cleveland Park Rd,Freetown,MA,02717,41.77750899999999,-70.9551393
KAISER FOUNDATION HOSPITAL - LOS ANGELES,H,1954 Hilltop Road,Jessup,MD,20794,39.1523169,-76.759278
GARDEN GROVE HOSPITAL & MEDICAL CENTER,Q,264 River Road,Richmond,VT,05477,44.42748599999999,-73.015008
CHARLESTON SURGICAL HOSPITAL,D,171 Tolland Turnpike,Manchester,CT,06042,41.812844,-72.513702
SAINT ANTHONY HOSPITAL,D,32 Amsden Street,Arlington,MA,02474,42.4043927,-71.138137
RIO GRANDE HOSPITAL,E,6604 West Montebello Avenue,Glendale,AZ,85301,33.520827,-112.2010089
JACKSON HOSPITAL,Z,2201 Ontario Road Northwest,Washington,DC,20009,38.919441,-77.03914999999999
LAC/OLIVE VIEW-UCLA MEDICAL CENTER,Y,2755 Country Drive,Fremont,CA,94536,37.557882,-121.986823
COMMUNITY MEDICAL CENTER,P,1247 West Mount Comfort Road,Fayetteville,AR,72703,36.079552,-94.1787978
MONROE SURGICAL HOSPITAL,G,116 Frost Park,Hartford,VT,05001,43.6692262,-72.3088865
ALLEN COMMUNITY HOSPITAL,R,5444 Nicole Boulevard,Panama City,FL,32404,30.238007,-85.562274
TEXAS ORTHOPEDIC HOSPITAL,W,152 Teddy Drive,Union City,CA,94587,37.608898,-122.029517
WEST HAVEN VA MEDICAL CENTER,H,2632 Jackson Street East,Carson,CA,90810,33.8360282,-118.2202665
GLACIAL RIDGE HOSPITAL,C,12 Red Fox Drive,Savannah,GA,31419,31.981396,-81.22833899999999
TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),D,4911 Alameda Street,Panama City,FL,32404,30.152276,-85.600115
ST CHARLES MEDICAL CENTER - REDMOND,K,618 Amberjack Drive,Panama City,FL,32408,30.153991,-85.73084999999999
T J SAMSON COMMUNITY HOSPITAL,T,8800 Northwest 92nd Street,Oklahoma City,OK,73132,35.5649656,-97.67169559999999
BAPTIST EASLEY HOSPITAL,C,32 Country Club Boulevard,Dartmouth,MA,02747,41.621102,-70.98676600000002
LINCOLN COUNTY MEDICAL CENTER,B,6311 West Wagoner Road,Glendale,AZ,85308,33.6521767,-112.1937629
YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,G,1780 Poplar Ridge Road,Pasadena,MD,21122,39.131587,-76.470202
WAUKESHA MEMORIAL HOSPITAL,X,3538 Albemarle Street Northwest,Washington,DC,20008,38.947617,-77.06859399999999
WESLEY WOODS GERIATRIC HOSPITAL,W,168 Partridge Hill Road,Charlton,MA,01507,42.1074662,-71.9277077
ADVOCATE CONDELL MEDICAL CENTER,G,13417 West Marlette Court,Litchfield Park,AZ,85340,33.5272379,-112.34799
ELY BLOOMENSON COMMUNITY HOSPITAL,V,351 Porter Street,Manchester,CT,06040,41.77366,-72.497158
BANNER CHURCHILL COMMUNITY HOSPITAL,M,2134 West Mills Drive,Orange,CA,92868,33.786584,-117.875665
NATHAN LITTAUER HOSPITAL,F,8521 Crystal Street,Anchorage,AK,99502,61.143426,-149.94665
MORGAN MEMORIAL HOSPITAL,Z,2079 Nashboro Boulevard,Nashville,TN,37217,36.0892209,-86.6299078
TIOGA MEDICAL CENTER,H,58 North Cove Road,Burlington,VT,05408,44.5281054,-73.2713107
RED LAKE HOSPITAL,A,3404 Lakeside Drive,Anchorage,AK,99515,61.131176,-149.943144
SOUTH BAY HOSPITAL,Q,511 Norton Avenue,Nashville,TN,37207,36.2076149,-86.756013
PENOBSCOT BAY MEDICAL CENTER,Z,3521 Stargate Circle,Anchorage,AK,99517,61.1885821,-149.9442226
MID VALLEY HOSPITAL,U,5036 Jericho Street,Hartford,VT,05001,43.6858829,-72.393875
UPSTATE CAROLINA MEDICAL CENTER,Z,6040 West Kings Avenue,Glendale,AZ,85306,33.635755,-112.190115
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,S,4221 East Mission Boulevard,Fayetteville,AR,72703,36.0954898,-94.10028220000001
ASHLAND COMMUNITY HOSPITAL,E,2063 Notchbrook Road,Stowe,VT,05672,44.518528,-72.762367
BATTLE MOUNTAIN GENERAL HOSPITAL,W,3600 Pennsylvania Avenue,Fremont,CA,94536,37.5516245,-121.9872735
"MAYO CLINIC HEALTH SYSTEM - RED CEDAR, INC",Q,707 Harrisburg Drive,Davidsonville,MD,21035,38.935404,-76.616028
GRADY MEMORIAL HOSPITAL,V,4331 Foeburn Lane,Louisville,KY,40207,38.26753,-85.634376
PERSHING GENERAL HOSPITAL,A,102 East Ash Road,Plymouth,VT,05056,43.5021739,-72.71026599999999
CAROLINAS MEDICAL CENTER-NORTHEAST,U,1056 Cayer Drive,Glen Burnie,MD,21061,39.148696,-76.625305
PHS INDIAN HOSPITAL AT EAGLE BUTTE,D,266 South J Street,Livermore,CA,94550,37.6805701,-121.7680214
ESSENTIA HEALTH DULUTH,B,5631 West Colter Street,Glendale,AZ,85301,33.5122246,-112.1805515
BOUNDARY COMMUNITY HOSPITAL,Q,325 Alexander Drive,Lynn Haven,FL,32444,30.220334,-85.65544
MADISON COUNTY HOSPITAL INC,K,6160 Norm Drive,Anchorage,AK,99507,61.164933,-149.826193
COMMUNITY REGIONAL MEDICAL CENTER,R,435 Porter Lake Drive,Springfield,MA,01106,42.0712181,-72.5562459
BAYSHORE COMMUNITY HOSPITAL,W,1397 Tallac Lane,Lincoln,CA,95648,38.862404,-121.262661
ST MARYS REGIONAL MEDICAL CENTER,I,4221 U.S. 5,Burke,VT,05871,44.6414751,-71.983003
MONTGOMERY COUNTY MEMORIAL HOSPITAL,A,7703 Laird Street,Panama City,FL,32408,30.177643,-85.768343
CAMERON REGIONAL MEDICAL CENTER,Y,3500 Blanchard Drive Southwest,Washington,DC,20032,38.8388931,-77.02011139999999
CORDOVA COMMUNITY MEDICAL CENTER,J,606 National Street,Fayetteville,AR,72701,36.0534454,-94.167263
MCLAREN FLINT,W,1304 Northern Hills Road,Norman,OK,73071,35.251327,-97.421738
OAK LEAF SURGCL HSPTL,H,2195 Cantelou Road,Montgomery,AL,36108,32.308832,-86.460094
DANIELS MEMORIAL HOSPITAL,B,7427 West Abraham Lane,Glendale,AZ,85308,33.6799839,-112.2181571
BAPTIST MEDICAL CENTER - NASSAU,O,10 Bramblebush Drive,Barnstable,MA,02635,41.645353,-70.435221
GRAFTON CITY HOSPITAL,K,3415 Brookdale Drive,Santa Clara,CA,95051,37.342399,-121.990657
POPLAR BLUFF VA MEDICAL CENTER,I,9805 Meadow Vale Drive,Louisville,KY,40242,38.281955,-85.57182100000001
METHODIST WEST HOUSTON HOSPITAL,F,903 Burton Avenue,Louisville,KY,40208,38.2068159,-85.77314249999999
UPMC MCKEESPORT,L,5302 1st Street Northwest,Washington,DC,20011,38.9547655,-77.0118986
MERCY HOSPITAL OF VALLEY CITY,W,1427 South Carolina Avenue Southeast,Washington,DC,20003,38.886615,-76.9845349
MAYHILL HOSPITAL,V,5701 North 67th Avenue,Glendale,AZ,85301,33.5214093,-112.202237
COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,N,3104 Southwest 46th Street,Oklahoma City,OK,73119,35.4186213,-97.56952249999999
OUR LADY OF THE RESURRECTION MED CTR,W,210 Green Road,Manchester,CT,06042,41.7909099,-72.51195129999999
NATIVIDAD MEDICAL CENTER,P,607 North 46th Avenue,Fayetteville,AR,72704,36.0741371,-94.22645829999999
FAITH COMMUNITY HOSPITAL,V,4525 West Frier Drive,Glendale,AZ,85301,33.5488732,-112.1565998
MORRIS HOSPITAL & HEALTHCARE CENTERS,G,2811 Battery Place Northwest,Washington,DC,20016,38.9256252,-77.0982646
OHIO COUNTY HOSPITAL,K,65 Hilltop Lane,McKinleyville,CA,95519,40.895179,-124.004128
PINNACLE HEALTH HOSPITALS,P,736 Middle Turnpike East,Manchester,CT,06040,41.784773,-72.489094
DUKE UNIVERSITY HOSPITAL,B,6821 Northwest 25th Street,Bethany,OK,73008,35.495752,-97.633589
VIDANT MEDICAL CENTER,J,38 Devon Drive,Manchester,CT,06040,41.7765259,-72.542975
ST ANTHONY HOSPITAL,L,6 Greenleaf Drive,Merrimac,MA,01860,42.8278778,-71.0133099
INOVA ALEXANDRIA HOSPITAL,N,1236 Southwest 49th Street,Oklahoma City,OK,73109,35.415645,-97.53868899999999
FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,A,33 Pond Avenue,Brookline,MA,02445,42.33094200000001,-71.1145331
WALTHALL COUNTY GENERAL HOSPITAL CAH,O,3919 Landherr Drive,Louisville,KY,40299,38.190574,-85.5450709
SEYMOUR HOSPITAL,M,26 Greenbriar Drive,Savannah,GA,31419,31.96533,-81.138362
ELMHURST MEMORIAL HOSPITAL,S,8409 Gullane Court,Pasadena,MD,21122,39.134241,-76.498773
UNIVERSITY OF NORTH CAROLINA HOSPITAL,K,8509 Olde Gate,Montgomery,AL,36116,32.336725,-86.167559
ORLANDO HEALTH,W,2008 Ashton Avenue,Nashville,TN,37218,36.194946,-86.835812
SPRUCE PINE COMMUNITY HOSPITAL,C,9 Kimball Court,Burlington,MA,01803,42.501798,-71.168725
THIBODAUX REGIONAL MEDICAL CENTER,S,8315 Surf Drive,Panama City Beach,FL,32408,30.163458,-85.785449
MESCALERO PHS INDIAN HOSPITAL,S,73455 Twentynine Palms Highway,Twentynine Palms,CA,92277,34.1353352,-116.0598794
GLENDALE ADVENTIST MEDICAL CENTER,Y,6789 West 70th Avenue,Arvada,CO,80003,39.8236737,-105.0717506
COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,K,5029 Montclair Drive,Nashville,TN,37211,36.068873,-86.754205
KINGMAN COMMUNITY HOSPITAL,Q,4132 Northwest 57th Street,Oklahoma City,OK,73112,35.529164,-97.594155
BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,K,2399 East 14th Street,San Leandro,CA,94577,37.7159947,-122.1460405
PEACEHEALTH ST JOSEPH MEDICAL CENTER,P,7770 West Bell Road,Glendale,AZ,85308,33.6383153,-112.2273207
BEAUREGARD MEMORIAL HOSPITAL,D,7609 Doris Place,Oklahoma City,OK,73162,35.5759649,-97.64877299999999
COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,W,1364 Capri Drive,Panama City,FL,32405,30.2207276,-85.6808795
SOUTH CENTRAL KS  MED CENTER,J,422 Richmond Street,El Cerrito,CA,94530,37.9028101,-122.2981152
COMMUNITY HOSPITAL,V,6398 Jellison Way,Arvada,CO,80004,39.8118489,-105.1121974
ST MARY MEDICAL CENTER,I,7728 Twin Oaks Road,Severn,MD,21144,39.139785,-76.695032
"BAILEY MEDICAL CENTER, L L C",H,739 Center Street,Manchester,CT,06040,41.777459,-72.5521009
SNOQUALMIE VALLEY HOSPITAL,R,316 Sourwood Court,Millersville,MD,21108,39.100198,-76.606707
UNIV OF SOUTH ALABAMA MEDICAL CENTER,K,5601 West Crocus Drive,Glendale,AZ,85306,33.6152469,-112.179737
HEALTHEAST ST JOHN'S HOSPITAL,L,104 White Street,Manchester,CT,06042,41.7908699,-72.51885829999999
DEARBORN COUNTY HOSPITAL,Y,3164 West Woodfield Way,Fayetteville,AR,72704,36.084691,-94.20445
SAN JUAN VA MEDICAL CENTER,B,5 Tranquil Place,Pooler,GA,31322,32.081978,-81.261355
BANNER GOOD SAMARITAN MEDICAL CENTER,Z,3538 Albemarle Street Northwest,Washington,DC,20008,38.947617,-77.06859399999999
MT ASCUTNEY HOSPITAL,V,3114 US Highway 98,Mexico Beach,FL,32456,29.9491841,-85.41904129999999
PARKRIDGE MEDICAL CENTER,F,1606 Trevilian Way,Louisville,KY,40205,38.2136971,-85.7000308
INDIAN RIVER MEDICAL CENTER,H,503 Early Street,Savannah,GA,31405,32.017854,-81.102279
GRADY MEMORIAL HOSPITAL,B,18713 Shilstone Way,Edmond,OK,73012,35.6618776,-97.53426999999999
HEMET VALLEY MEDICAL CENTER,Q,8243 Daniels Purchase Way,Millersville,MD,21108,39.115888,-76.64139899999999
MAYO CLINIC HEALTH SYSTEM - FAIRMONT,N,116 Frost Park,Hartford,VT,05001,43.6692262,-72.3088865
EAST JEFFERSON GENERAL HOSPITAL,V,1011 Irving Street Northeast,Washington,DC,20017,38.9283094,-76.991838
PARKVIEW HUNTINGTON HOSPITAL,M,18687 County Road 97,Woodland,CA,95695,38.66777099999999,-121.820164
GRANDVIEW MEDICAL CENTER,A,1890 Orchard View Road,Roseville,CA,95747,38.7943511,-121.3518236
CONNALLY MEMORIAL MEDICAL CENTER,F,3426 Broadview Street,Montgomery,AL,36110,32.410407,-86.280954
SAINT FRANCIS HOSPITAL SOUTH,R,2500 Medallion Drive,Union City,CA,94587,37.6053127,-122.0528926
SOUTH COUNTY HOSPITAL INC,C,10484 West 82nd Avenue,Arvada,CO,80005,39.848487,-105.116874
WILSON MEDICAL CENTER,U,10 Dalry Lane,Savannah,GA,31419,31.941447,-81.160151
DRISCOLL CHILDRENS HOSPITAL,W,4136 East Virginia Lane,Montgomery,AL,36116,32.295998,-86.22073999999999
SOUTH NASSAU COMMUNITIES HOSPITAL,E,6483 West 76th Avenue,Arvada,CO,80003,39.834927,-105.069802
BARROW REGIONAL MEDICAL CENTER,T,23480 Abers Avenue,Port Charlotte,FL,33980,27.00387,-82.059358
BAPTIST MEMORIAL HOSPITAL BOONEVILLE,W,2456 22nd Avenue,Greeley,CO,80631,40.397153,-104.713982
ORANGE COAST MEMORIAL MEDICAL CENTER,S,3538 Mendenhall Court,Pleasanton,CA,94588,37.6991919,-121.85909
JOHNS HOPKINS BAYVIEW MEDICAL CENTER,Q,529 Wesley Avenue,Nashville,TN,37207,36.206451,-86.75432599999999
OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),N,201 East 9th Avenue,Anchorage,AK,99501,61.213897,-149.880633
DIXIE REGIONAL MEDICAL CENTER,L,5959 North 55th Avenue,Glendale,AZ,85301,33.522793,-112.176818
VIA CHRISTI HOSPITAL PITTSBURG INC,A,516 Southwest 60th Terrace,Oklahoma City,OK,73139,35.4051605,-97.5223633
INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,N,1709 Vineyard Trail,Annapolis,MD,21401,39.011135,-76.533643
KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,L,404 Ramble Wood Circle,Nashville,TN,37221,36.042086,-86.9647899
BANNER DESERT MEDICAL CENTER,F,6928 North 87th Lane,Glendale,AZ,85305,33.536569,-112.248376
ST FRANCIS HOSPITAL,O,663 Chesapeake Way,Fayetteville,AR,72701,36.0498647,-94.1504411
ST JAMES PARISH HOSPITAL,Q,6518 Dolphin Court,Glen Burnie,MD,21061,39.198769,-76.63721
ST ANTHONY HOSPITAL,V,2024 Merrily Drive,Montgomery,AL,36111,32.3328739,-86.28072999999999
FITZGIBBON MEMORIAL HOSPITAL,F,66 Bradford Road,Braintree,MA,02184,42.17711,-71.010283
VALLEY PRESBYTERIAN HOSPITAL,U,3483 Canyon Creek Drive,San Jose,CA,95132,37.414296,-121.846876
TUFTS MEDICAL CENTER,F,1010 10th Street Northeast,Washington,DC,20002,38.902992,-76.992882
SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,X,2802 US Highway 98,Mexico Beach,FL,32456,29.9474344,-85.4170788
EL CAMINO HOSPITAL,Z,12403 Deerfield Road,Savannah,GA,31419,31.977229,-81.145139
"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC",Z,1101 Lotus Avenue,Glen Burnie,MD,21061,39.191982,-76.6525659
LOUIS A WEISS MEMORIAL HOSPITAL,A,202 Pepperbush Road,Louisville,KY,40207,38.258868,-85.6678979
SHAWNEE MISSION MEDICAL CENTER,V,2036 Gorgas Street,Montgomery,AL,36106,32.357301,-86.276583
MERCY HOSPITAL AND MEDICAL CENTER,Q,8 Village Circle,Randolph,VT,05060,43.927687,-72.65563
WELLSTAR DOUGLAS HOSPITAL,O,3034 Mica Street,Fayetteville,AR,72704,36.0807929,-94.2066449
MILES MEMORIAL HOSPITAL (LINCOLN COUNTY HEALTHCARE,U,1300 Lemos Lane,Fremont,CA,94539,37.546996,-121.951627
FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,Z,6431 Shattuck Avenue,Oakland,CA,94609,37.85015,-122.266142
HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,M,8848 North New World Drive,Glendale,AZ,85302,33.566261,-112.168709
